Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;Japan;Shimano;Recreational Products Auto;Japan;7309 JP Equity;JPY;67;74;71;93;56;41;51;40;26;32;38;46;44;58;62;28;25;61;69;46;192;165;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;India;Hero Motocorp;Recreational Products Auto;India;HMCL IN Equity;INR;17;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Post;Air Courier;Germany;DPW GR Equity;EUR;16788;15985;12344;11125;18414;20204;16376;302746;94777;58505;69031;59317;64215;57030;62568;12333;11100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;FedEx;Air Courier;USA;FDX US Equity;USD;16119;12481;10419;9802;7283;6446;6094;5739;5916;5706;6082;6366;4762;4325;4242;3851;3200;2921;2964;2504;2409;2531;2672;2499;2510;2786;2711;1106;917;0;0;0;0;0;0
Transport;USA;United Parcel Service;Air Courier;USA;UPS US Equity;USD;24674;22593;25740;21079;19648;17948;17282;17019;11009;11545;10181;9258;8347;9602;7426;6356;6177;6427;5895;4528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Expeditors International;Air Courier;USA;EXPD US Equity;USD;36;58;79;61;69;54;47;56;27;13;25;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;0;0;0;0;0;0;0
Transport;USA;Delta Air Lines;Airlines;USA;DAL US Equity;USD;28429;26457;33411;32194;30906;33747;33118;15705;27446;24669;21656;20391;17372;13433;11343;8310;5828;5495;5910;6755;6791;6856;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Deutsche Lufthansa;Airlines;Germany;DLAKY US Equity;EUR;18813;16633;13707;13285;14836;16353;10841;9929;10387;9478;11431;10748;8379;7490;5899;5065;6408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Japan Airlines;Airlines;Japan;9201 JP Equity;JPY;2507;2810;4012;4709;0;0;8744;8411;9454;12178;12695;11812;10215;8424;9105;9538;8892;9595;10336;12686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;United Continental;Airlines;USA;UAL US Equity;USD;22449;21721;24329;24788;25226;15022;14645;13823;14818;39628;21457;21356;21909;13973;11800;9422;8787;7264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
