Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;EU;Porsche Automobil Holding;Auto & Truck Manufactures;Germany;POAHY US Equity;EUR;0;0;4708;-5762;-874;-79523;-15989;-3097;2493;1465;1508;1134;826;476;389;340;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Russia;KAMAZ Group;Auto & Truck Manufactures;Russia;KMAZ RU Equity;RUB;55;181;255;115;67;-44;214;414;189;57;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Chongqing Changan Auto;Auto & Truck Manufactures;China;200625 CH Equity;CNY;-105;-211;-119;-175;44;101;-50;-21;1;17;176;225;146;35;29;24;-4;23;42;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Guangzhou Automobile Group ;Auto & Truck Manufactures;China;601238 CH Equity;CNY;-133;-105;-231;-217;-7;560;408;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;BAIC Motor;Auto & Truck Manufactures;China;1958 HK Equity;CNY;107;-461;-155;-107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Denso;Auto & Truck Part;Japan;6902 JP Equity;JPY;2774;3540;3287;2017;2145;1459;-361;2961;2606;2421;1978;1627;1277;1097;1146;1026;776;839;1063;797;695;376;475;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Johnson Controls;Auto & Truck Part;USA;JCI US Equity;USD;2035;2683;1780;1665;1679;339;1961;1795;1479;1276;1133;1162;1122;961;965;855;664;597;479;449;365;298;266;229;228;205;210;178;0;0;0;0;0;0;0
Auto;EU;Continental;Auto & Truck Part;Germany;CON GR Equity;EUR;4068;4507;4165;3428;2737;-552;-35;2522;2247;1961;1816;1132;864;-77;409;446;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Bridgestone;Auto & Truck Part;Japan;5108 JP Equity;JPY;4002;4175;3583;2401;1896;808;1272;2123;1641;1942;1828;1581;1468;971;1501;2082;1780;1714;1629;1513;1210;839;951;0;0;0;0;0;0;0;0;0;0;0;0
Auto;S Korea;Hyundai Mobis;Auto & Truck Part;S Korea;012330 KS Equity;KRW;2803;2774;2053;1933;1720;1116;1080;888;856;768;656;509;341;277;179;0;0;0;0;0;114;13;114;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Michelin Group;Auto & Truck Part;France;MGDDY US Equity;EUR;2421;2726;3205;2520;2329;1235;1286;2402;1476;1912;1681;1014;1243;883;1037;1155;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Sumitomo Electric;Auto & Truck Part;Japan;5802 JP Equity;JPY;1126;1144;962;1091;1183;552;228;1265;1107;958;753;416;238;380;883;560;413;506;673;585;517;458;409;448;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Aisin Seiki;Auto & Truck Part;Japan;7259 JP Equity;JPY;1388;1631;1865;1529;1564;935;-34;1533;1127;1073;879;748;644;499;601;447;216;248;359;325;272;178;184;145;0;0;0;0;0;0;0;0;0;0;0
Auto;Can Aus;Magna international;Auto & Truck Part;Canada;MGA US Equity;USD;2421;1869;1507;1246;1079;-328;530;1135;819;1071;1173;1026;947;858;810;666;480;448;350;301;263;174;185;117;45;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Toyota Industries;Auto & Truck Part;Japan;6201 JP Equity;JPY;984;1026;966;879;784;235;-64;822;773;582;491;454;419;381;439;254;189;270;300;212;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Delphi Automotive;Auto & Truck Part;UK;DLPH US Equity;USD;1847;1684;1647;1675;1164;-1128;-1481;-1945;-4542;-2171;-482;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;TRW Automotive Holdings;Auto & Truck Part;USA;TRW US Equity;USD;501;1227;1180;1287;1229;419;464;675;666;660;618;526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Goodyear;Auto & Truck Part;USA;GT US Equity;USD;1417;1302;1111;1124;750;221;749;962;469;1076;773;253;349;279;543;513;1072;1163;1196;1135;1059;1008;816;590;468;771;774;896;0;0;0;0;0;0;0
Auto;EU;Valeo;Auto & Truck Part;France;VLEEY US Equity;EUR;983;965;889;912;785;120;-73;466;358;394;452;472;408;235;450;404;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Lear;Auto & Truck Part;USA;LEA US Equity;USD;929;737;705;680;538;-96;0;0;0;0;0;0;0;0;0;0;342;481;376;245;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;JTEKT;Auto & Truck Part;Japan;6473 JP Equity;JPY;621;555;365;447;455;5;216;659;556;405;281;186;93;28;95;51;27;107;139;128;93;18;43;54;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Toyota Boshoku;Auto & Truck Part;Japan;3116 JP Equity;JPY;271;275;317;262;420;268;136;557;416;307;165;46;40;36;37;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;GKN;Auto & Truck Part;UK;GKNCF US Equity;GBP;437;942;747;635;541;182;360;537;461;426;-79;224;239;238;547;631;557;496;407;374;267;164;218;165;257;310;270;0;0;0;0;0;0;0;0
Auto;Japan;Calsonic Kansei;Auto & Truck Part;Japan;7248 JP Equity;JPY;265;275;128;276;222;-61;-162;121;105;223;214;178;125;70;77;49;48;105;117;113;133;68;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Autoliv;Auto & Truck Part;Sweden;ALV US Equity;USD;723;761;705;889;869;69;307;502;520;513;524;403;335;184;334;369;351;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Sumitomo Rubber;Auto & Truck Part;Japan;5110 JP Equity;JPY;722;734;873;677;542;307;248;383;316;453;421;326;253;186;236;209;208;153;167;171;135;168;266;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Pirelli & C;Auto & Truck Part;Italy;PPAMF US Equity;EUR;1019;1084;1033;754;542;358;60;536;530;431;365;337;122;260;400;322;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;BorgWarner;Auto & Truck Part;USA;BWA US Equity;USD;964;855;753;798;504;101;292;425;359;323;309;270;251;169;253;243;159;173;127;109;112;65;37;20;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yokohama Rubber;Auto & Truck Part;Japan;5101 JP Equity;JPY;494;540;623;497;336;229;124;281;181;199;194;182;185;187;184;167;121;89;112;149;136;105;178;0;0;0;0;0;0;0;0;0;0;0;0
Auto;S Korea;Hyundai Wia;Auto & Truck Part;S Korea;011210 KS Equity;KRW;480;502;416;243;118;96;103;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Cheng Shin Rubber Industry;Auto & Truck Part;Taiwan;2105 TT Equity;TWD;577;740;647;395;379;525;189;232;77;74;80;94;96;69;59;59;44;42;34;35;34;31;29;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Visteon;Auto & Truck Part;USA;VC US Equity;USD;365;290;141;196;1275;290;-94;-168;29;-66;-488;-1128;-81;-117;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;WABCO Holdings;Auto & Truck Part;USA;WBC US Equity;USD;331;332;325;370;218;-15;247;268;225;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;LKQ;Auto & Truck Part;USA;LKQ US Equity;USD;650;530;438;361;298;231;202;123;77;53;35;26;21;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Russia;Kaluzhskiy Dvigatel;Auto & Truck Part;Russia;KADV RU Equity;RUB;2;4;4;4;4;1;3;6;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Astra International;Auto & Truck Part;Indonesia;ASII IJ Equity;IDR;1623;1524;2066;2013;1657;1360;1072;907;483;660;531;404;322;257;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Brilliance China Automotive Holdings;Auto & Truck Part;China;1114 HK Equity;CNY;-44;-45;-17;32;77;141;45;26;-66;-61;-14;154;108;159;156;120;78;44;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;NOK;Auto & Truck Part;Japan;7240 JP Equity;JPY;562;311;332;377;400;135;72;361;358;411;451;384;181;121;167;77;67;91;135;114;127;65;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yamaha Motor;Recreational Products Auto;Japan;7272 JP Equity;JPY;730;525;233;670;585;-668;468;1078;1062;939;649;0;540;306;295;328;310;276;336;223;169;64;163;224;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Harley-davidson;Recreational Products Auto;USA;HOG US Equity;USD;1281;1154;1029;898;724;449;1072;1426;1597;1470;1361;1149;883;663;515;388;313;258;221;177;154;127;97;69;83;66;64;56;0;0;0;0;0;0;0
Auto;USA;Polaris Industries;Recreational Products Auto;USA;PII US Equity;USD;715;578;478;350;221;165;183;176;168;205;174;143;138;130;122;114;100;93;97;102;88;53;47;39;40;33;22;3;0;0;0;0;0;0;0
Auto;India;Bajaj Auto;Recreational Products Auto;India;BJAUT IN Equity;INR;611;645;654;769;672;490;205;214;255;248;143;117;109;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
