Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;EU;Delphi Automotive;Auto & Truck Part;UK;DLPH US Equity;USD;135;143;136;123;30;8;437;769;427;318;232;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;TRW Automotive Holdings;Auto & Truck Part;USA;TRW US Equity;USD;0;0;111;118;162;186;182;228;247;228;250;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Goodyear;Auto & Truck Part;USA;GT US Equity;USD;428;392;357;330;316;311;320;450;447;411;369;296;242;292;283;179;148;120;129;135;129;162;233;318;328;271;238;283;0;0;0;0;0;0;0
Auto;EU;Valeo;Auto & Truck Part;France;VLEEY US Equity;EUR;123;148;155;117;110;99;95;120;110;155;68;50;67;57;31;38;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Lear;Auto & Truck Part;USA;LEA US Equity;USD;68;68;50;40;55;163;190;199;210;183;166;187;211;255;316;235;111;101;103;76;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;JTEKT;Auto & Truck Part;Japan;6473 JP Equity;JPY;28;33;36;42;34;37;35;39;33;23;27;25;25;30;34;28;30;34;41;50;55;43;48;42;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Toyota Boshoku;Auto & Truck Part;Japan;3116 JP Equity;JPY;15;16;22;22;19;19;17;17;14;9;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;GKN;Auto & Truck Part;UK;GKNCF US Equity;GBP;106;115;136;106;125;183;128;130;112;151;176;119;104;107;86;81;25;57;48;36;36;51;66;79;97;74;57;0;0;0;0;0;0;0;0
Auto;Japan;Calsonic Kansei;Auto & Truck Part;Japan;7248 JP Equity;JPY;7;6;4;4;3;8;12;15;12;9;10;10;9;15;22;18;21;20;19;22;29;32;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Autoliv;Auto & Truck Part;Sweden;ALV US Equity;USD;63;33;42;62;54;68;73;63;47;44;40;48;55;66;63;55;56;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Sumitomo Rubber;Auto & Truck Part;Japan;5110 JP Equity;JPY;39;48;62;63;52;56;59;42;41;37;17;27;22;31;50;77;101;98;113;143;132;146;160;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Pirelli & C;Auto & Truck Part;Italy;PPAMF US Equity;EUR;175;187;141;97;63;69;149;293;200;154;197;295;337;253;298;247;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;BorgWarner;Auto & Truck Part;USA;BWA US Equity;USD;36;34;39;75;69;57;39;35;40;37;30;33;38;48;63;49;27;25;21;14;14;18;44;54;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yokohama Rubber;Auto & Truck Part;Japan;5101 JP Equity;JPY;28;27;31;30;26;30;34;33;28;21;18;21;24;40;55;48;48;46;53;67;77;81;85;0;0;0;0;0;0;0;0;0;0;0;0
Auto;S Korea;Hyundai Wia;Auto & Truck Part;S Korea;011210 KS Equity;KRW;31;32;24;34;47;37;39;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Cheng Shin Rubber Industry;Auto & Truck Part;Taiwan;2105 TT Equity;TWD;32;40;45;40;20;23;41;39;38;28;11;4;4;8;12;10;13;13;8;7;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Visteon;Auto & Truck Part;USA;VC US Equity;USD;37;46;49;48;186;117;215;225;190;156;104;94;103;131;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;WABCO Holdings;Auto & Truck Part;USA;WBC US Equity;USD;0;0;0;0;0;0;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;LKQ;Auto & Truck Part;USA;LKQ US Equity;USD;65;51;31;24;30;32;38;18;6;2;2;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Russia;Kaluzhskiy Dvigatel;Auto & Truck Part;Russia;KADV RU Equity;RUB;2;3;3;3;3;3;3;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Asia;Astra International;Auto & Truck Part;Indonesia;ASII IJ Equity;IDR;111;91;106;80;54;51;46;72;85;43;53;78;94;111;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Brilliance China Automotive Holdings;Auto & Truck Part;China;1114 HK Equity;CNY;25;23;28;30;25;17;34;31;30;29;22;20;21;22;12;7;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;NOK;Auto & Truck Part;Japan;7240 JP Equity;JPY;24;30;34;34;39;42;27;20;16;15;13;13;12;16;24;28;27;28;31;36;36;35;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Yamaha Motor;Recreational Products Auto;Japan;7272 JP Equity;JPY;67;64;84;85;91;107;79;72;60;45;38;0;72;83;84;76;80;93;129;137;130;117;125;136;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Harley-davidson;Recreational Products Auto;USA;HOG US Equity;USD;250;271;264;292;456;305;141;286;234;176;139;112;107;120;0;0;0;0;0;1;1;2;6;8;11;18;23;26;0;0;0;0;0;0;0
Auto;USA;Polaris Industries;Recreational Products Auto;USA;PII US Equity;USD;11;6;6;4;3;4;10;15;10;5;2;2;2;7;8;4;3;3;4;2;0;0;7;7;9;6;4;2;0;0;0;0;0;0;0
Auto;India;Bajaj Auto;Recreational Products Auto;India;BJAUT IN Equity;INR;1;0;0;5;1;1;5;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Brunswick;Recreational Products Auto;USA;BC US Equity;USD;30;44;68;82;94;86;54;52;61;53;45;41;43;53;68;61;63;51;33;33;29;27;30;32;46;57;41;47;0;0;0;0;0;0;0
