Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Auto;China;Great Wall Motor;Auto & Truck Manufactures;China;GWLLF US Equity;CNY;967;722;519;370;253;171;0;84;60;42;28;21;16;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Porsche Automobil Holding;Auto & Truck Manufactures;Germany;POAHY US Equity;EUR;0;0;0;0;0;8022;3642;3460;3329;2888;2885;2325;1721;1227;1213;1183;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Russia;KAMAZ Group;Auto & Truck Manufactures;Russia;KMAZ RU Equity;RUB;373;578;552;489;425;307;336;234;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Chongqing Changan Auto;Auto & Truck Manufactures;China;200625 CH Equity;CNY;1134;953;683;530;418;376;310;241;204;307;243;177;173;145;109;80;26;19;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;Guangzhou Automobile Group ;Auto & Truck Manufactures;China;601238 CH Equity;CNY;352;279;194;117;81;607;482;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;China;BAIC Motor;Auto & Truck Manufactures;China;1958 HK Equity;CNY;477;147;50;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Denso;Auto & Truck Part;Japan;6902 JP Equity;JPY;25417;27309;36448;34351;30271;27567;23531;19391;18613;18135;17182;15165;13555;13428;14175;12636;10435;10343;10874;12128;10386;8888;7104;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;Johnson Controls;Auto & Truck Part;USA;JCI US Equity;USD;6405;6465;6200;5856;5525;5453;5344;4835;4497;4017;3637;3420;2911;2589;2269;2037;1769;1567;1298;1523;1336;1153;969;806;675;537;434;356;0;0;0;0;0;0;0
Auto;EU;Continental;Auto & Truck Part;Germany;CON GR Equity;EUR;14940;15225;13723;12350;11841;11324;9760;8927;7734;6854;6867;5970;4972;4205;4092;4094;4442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Bridgestone;Auto & Truck Part;Japan;5108 JP Equity;JPY;20768;21686;25436;23433;21140;19423;16139;14343;13570;13287;12360;10958;9906;10616;10833;9376;7909;8152;8451;8954;8891;7257;5807;0;0;0;0;0;0;0;0;0;0;0;0
Auto;S Korea;Hyundai Mobis;Auto & Truck Part;S Korea;012330 KS Equity;KRW;2046;1836;734;603;462;351;322;294;222;184;129;89;62;79;70;0;0;0;0;0;270;212;159;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Michelin Group;Auto & Truck Part;France;MGDDY US Equity;EUR;16892;17508;16383;15402;15029;15167;14055;14201;12707;11609;12093;10839;9223;8277;8199;8266;8612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Sumitomo Electric;Auto & Truck Part;Japan;5802 JP Equity;JPY;12298;12816;15918;14869;13096;12298;10441;9097;8610;8479;8126;7575;7135;6984;7652;6917;5975;6007;6290;6856;5898;4879;3791;3248;0;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Aisin Seiki;Auto & Truck Part;Japan;7259 JP Equity;JPY;17152;18110;22146;20735;18318;16932;14512;12108;11548;11300;10700;9500;8396;8331;8599;7461;4284;4265;4386;4677;3924;3496;2866;2403;0;0;0;0;0;0;0;0;0;0;0
Auto;Can Aus;Magna international;Auto & Truck Part;Canada;MGA US Equity;USD;7964;7897;7525;6633;6424;6218;5380;5523;4446;3830;3374;2628;2196;1815;1591;1293;885;725;668;540;439;393;354;309;248;0;0;0;0;0;0;0;0;0;0
Auto;Japan;Toyota Industries;Auto & Truck Part;Japan;6201 JP Equity;JPY;9363;10066;12250;11486;10114;9103;7575;5977;5603;5322;5006;4393;3715;3682;3774;3149;2549;2396;2557;2794;2378;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;EU;Delphi Automotive;Auto & Truck Part;UK;DLPH US Equity;USD;1860;1590;1183;807;487;123;4107;5437;5963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto;USA;TRW Automotive Holdings;Auto & Truck Part;USA;TRW US Equity;USD;4065;4420;4027;3694;3460;3187;2653;2334;1644;1198;890;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
